0.3583333333	51004.980283
0.3611111111	51405.369941
0.3638888889	51804.929447
0.3666666667	52203.673650
0.3694444444	52601.617600
0.3722222222	52998.776546
0.3750000000	53395.165942
0.3777777778	53790.801442
0.3805555556	54185.698903
0.3833333333	54579.874386
0.3861111111	54973.344155
0.3888888889	55366.124677
0.3916666667	55758.232626
0.3944444444	56149.684881
0.3972222222	56540.498526
0.4000000000	56930.690853
0.4027777778	57320.279362
0.4055555556	57709.281761
0.4083333333	58097.715969
0.4111111111	58485.600116
0.4138888889	58872.952540
0.4166666667	59259.791796
0.4194444444	59646.136649
0.4222222222	60032.006080
0.4250000000	60417.419285
0.4277777778	60802.395675
0.4305555556	61186.954879
0.4333333333	61571.116743
0.4361111111	61954.901334
0.4388888889	62338.328935
0.4416666667	62721.420051
0.4444444444	63104.195408
0.4472222222	63486.675950
0.4500000000	63868.882847
0.4527777778	64250.837487
0.4555555556	64632.561483
0.4583333333	65014.076669
0.4611111111	65395.405102
0.4638888889	65776.569059
0.4666666667	66157.591042
0.4694444444	66538.493772
0.4722222222	66919.300192
0.4750000000	67300.033464
0.4777777778	67680.716969
0.4805555556	68061.374305
0.4833333333	68442.029288
0.4861111111	68822.705947
0.4888888889	69203.428524
0.4916666667	69584.221471
0.4944444444	69965.109448
0.4972222222	70346.117320
0.5000000000	70727.270152
0.5027777778	71108.593211
0.5055555556	71490.111956
0.5083333333	71871.852037
0.5111111111	72253.839291
0.5138888889	72636.099735
0.5166666667	73018.659563
0.5194444444	73401.545138
0.5222222222	73784.782988
0.5250000000	74168.399798
0.5277777778	74552.422403
0.5305555556	74936.877783
0.5333333333	75321.793049
0.5361111111	75707.195443
0.5388888889	76093.112320
0.5416666667	76479.571144
0.5444444444	76866.599477
0.5472222222	77254.224967
0.5500000000	77642.475336
0.5527777778	78031.378370
0.5555555556	78420.961904
0.5583333333	78811.253811
0.5611111111	79202.281986
0.5638888889	79594.074330
0.5666666667	79986.658739
0.5694444444	80380.063084
0.5722222222	80774.315193
0.5750000000	81169.442838
0.5777777778	81565.473710
0.5805555556	81962.435406
0.5833333333	82360.355403
0.5861111111	82759.261040
0.5888888889	83159.179494
0.5916666667	83560.137760
0.5944444444	83962.162624
0.5972222222	84365.280639
0.6000000000	84769.518098
0.6027777778	85174.901011
0.6055555556	85581.455070
0.6083333333	85989.205630
0.6111111111	86398.177669
0.6138888889	86808.395761
0.6166666667	87219.884048
0.6194444444	87632.666199
0.6222222222	88046.765380
0.6250000000	88462.204219
0.6277777778	88879.004766
0.6305555556	89297.188458
0.6333333333	89716.776078
0.6361111111	90137.787715
0.6388888889	90560.242724
0.6416666667	90984.159679
0.6444444444	91409.556332
0.6472222222	91836.449568
0.6500000000	92264.855355
0.6527777778	92694.788698
0.6555555556	93126.263588
0.6583333333	93559.292952
0.6611111111	93993.888601
0.6638888889	94430.061175
0.6666666667	94867.820087
0.6694444444	95307.173469
0.6722222222	95748.128111
0.6750000000	96190.689404
0.6777777778	96634.861276
0.6805555556	97080.646132
0.6833333333	97528.044788
0.6861111111	97977.056406
0.6888888889	98427.678426
0.6916666667	98879.906501
0.6944444444	99333.734419
0.6972222222	99789.154039
0.7000000000	100246.155215
0.7027777778	100704.725716
0.7055555556	101164.851159
0.7083333333	101626.514920
0.7111111111	102089.698064
0.7138888889	102554.379255
0.7166666667	103020.534681
0.7194444444	103488.137962
0.7222222222	103957.160067
0.7250000000	104427.569229
0.7277777778	104899.330849
0.7305555556	105372.407410
0.7333333333	105846.758381
0.7361111111	106322.340125
0.7388888889	106799.105803
